2016-11-11 9:19:06 [INFO] The application for jwpaisley.com has restarted.
2016-11-11 9:19:12 [INFO] A user has connected to the site.
2016-11-11 9:29:22 [INFO] A user has disconnected from the site.
2016-11-11 9:29:22 [INFO] A user has connected to the site.
2016-11-11 9:29:23 [INFO] A user has disconnected from the site.
2016-11-11 9:29:23 [INFO] A user has connected to the site.
2016-11-11 9:29:25 [INFO] A user has disconnected from the site.
2016-11-11 9:29:25 [INFO] A user has connected to the site.
2016-11-11 9:29:26 [INFO] A user has disconnected from the site.
2016-11-11 9:29:26 [INFO] A user has connected to the site.
2016-11-11 9:29:28 [INFO] A user has disconnected from the site.
2016-11-11 9:29:28 [INFO] A user has connected to the site.
2016-11-11 9:30:00 [INFO] A user has disconnected from the site.
2016-11-11 9:30:00 [INFO] A user has connected to the site.
2016-11-11 9:32:35 [INFO] Email with subject "Message from Stan Jamison at Trinity College in Dublin" was sent to contact@jwpaisley.com.
2016-11-11 9:38:16 [INFO] A user has disconnected from the site.
2016-11-11 9:38:16 [INFO] A user has connected to the site.
2016-11-11 9:38:18 [INFO] A user has disconnected from the site.
2016-11-11 9:38:18 [INFO] A user has connected to the site.
2016-11-11 9:38:18 [INFO] A user has disconnected from the site.
2016-11-11 9:38:18 [INFO] A user has connected to the site.
2016-11-11 9:38:18 [INFO] A user has disconnected from the site.
2016-11-11 9:38:18 [INFO] A user has connected to the site.
2016-11-11 9:38:48 [INFO] A user has disconnected from the site.
2016-11-11 9:38:48 [INFO] A user has connected to the site.
2016-11-11 9:40:30 [INFO] A user has disconnected from the site.
2016-11-11 9:40:30 [INFO] A user has connected to the site.
2016-11-11 9:40:52 [INFO] A user has disconnected from the site.
2016-11-11 9:40:53 [INFO] A user has connected to the site.
2016-11-11 9:42:01 [INFO] A user has disconnected from the site.
2016-11-11 9:42:02 [INFO] A user has connected to the site.
2016-11-11 9:43:28 [INFO] A user has disconnected from the site.
2016-11-11 9:43:28 [INFO] A user has connected to the site.
2016-11-11 9:44:09 [INFO] A user has disconnected from the site.
2016-11-11 9:44:09 [INFO] A user has connected to the site.
2016-11-11 9:44:10 [INFO] A user has disconnected from the site.
2016-11-11 9:44:12 [INFO] A user has connected to the site.
2016-11-11 9:47:19 [INFO] A user has disconnected from the site.
2016-11-11 9:47:19 [INFO] A user has connected to the site.
2016-11-11 9:47:51 [INFO] A user has disconnected from the site.
2016-11-11 9:47:51 [INFO] A user has connected to the site.
2016-11-11 9:48:30 [INFO] A user has disconnected from the site.
